,target,word_count,stop_word_count,url_count,mean_word_length,char_count,punctuation_count,vector
4415,1,16,2,1,6.4375,119,11,[0. 0. 0. ... 0. 0. 0.]
2013,1,10,1,0,6.5,74,5,[0. 0. 0. ... 0. 0. 0.]
434,1,9,0,1,8.0,80,7,[0. 0. 0. ... 0. 0. 0.]
961,0,20,4,1,5.9,137,12,[0. 0. 0. ... 0. 0. 0.]
2544,1,5,1,0,5.6,32,0,[0. 0. 0. ... 0. 0. 0.]
461,1,14,2,1,6.785714285714286,108,6,[0. 0. 0. ... 0. 0. 0.]
2306,0,17,6,1,7.117647058823529,137,15,[0. 0. 0. ... 0. 0. 0.]
888,0,14,3,0,5.5,90,4,[0. 0. 0. ... 0. 0. 0.]
4510,0,5,2,0,5.8,33,2,[0. 0. 0. ... 0. 0. 0.]
6233,0,19,5,0,6.421052631578948,140,10,[0. 0. 0. ... 0. 0. 0.]
5109,1,11,3,1,7.181818181818182,89,5,[0. 0. 0. ... 0. 0. 0.]
6282,0,12,3,0,4.333333333333333,63,7,[0. 0. 0. ... 0. 0. 0.]
1558,1,10,2,1,8.9,98,6,[0. 0. 0. ... 0. 0. 0.]
416,1,7,1,1,8.714285714285714,67,6,[0. 0. 0. ... 0. 0. 0.]
1648,0,20,7,1,5.45,128,8,[0. 0. 0. ... 0. 0. 0.]
463,0,19,9,0,4.052631578947368,95,9,[0. 0. 0. ... 0. 0. 0.]
6937,0,16,5,2,6.9375,126,13,[0. 0. 0. ... 0. 0. 0.]
4136,1,14,3,2,8.928571428571429,138,11,[0. 0. 0. ... 0. 0. 0.]
3225,0,17,2,1,7.352941176470588,141,16,[0. 0. 0. ... 0. 0. 0.]
3213,0,20,3,1,5.9,137,15,[0. 0. 0. ... 0. 0. 0.]
5207,1,13,6,0,6.461538461538462,96,4,[0. 0. 0. ... 0. 0. 0.]
2540,0,17,3,1,6.823529411764706,132,14,[0. 0. 0. ... 0. 0. 0.]
2085,1,7,3,0,3.4285714285714284,30,1,[0. 0. 0. ... 0. 0. 0.]
6381,1,21,2,1,4.904761904761905,125,9,[0. 0. 0. ... 0. 0. 0.]
2620,0,12,3,0,4.666666666666667,67,1,[0. 0. 0. ... 0. 0. 0.]
4182,1,9,1,1,7.555555555555555,76,5,[0. 0. 0. ... 0. 0. 0.]
353,0,18,6,2,6.055555555555555,127,11,[0. 0. 0. ... 0. 0. 0.]
2480,0,22,10,1,5.2727272727272725,138,6,[0. 0. 0. ... 0. 0. 0.]
3060,1,3,0,0,5.666666666666667,19,2,[0. 0. 0. ... 0. 0. 0.]
793,0,10,4,0,4.0,49,1,[0. 0. 0. ... 0. 0. 0.]
1128,1,23,7,0,5.086956521739131,139,5,[0. 0. 0. ... 0. 0. 0.]
4102,1,10,3,1,6.4,73,5,[0. 0. 0. ... 0. 0. 0.]
5509,1,17,2,1,7.0,136,9,[0. 0. 0. ... 0. 0. 0.]
3132,0,18,9,1,6.388888888888889,134,6,[0. 0. 0. ... 0. 0. 0.]
7371,0,8,1,0,5.5,51,3,[0. 0. 0. ... 0. 0. 0.]
1201,1,10,3,0,7.3,82,5,[0. 0. 0. ... 0. 0. 0.]
3305,1,23,13,0,4.391304347826087,123,14,[0. 0. 0. ... 0. 0. 0.]
4022,1,19,7,1,4.684210526315789,107,8,[0. 0. 0. ... 0. 0. 0.]
3014,1,22,2,1,5.045454545454546,134,12,[0. 0. 0. ... 0. 0. 0.]
3390,1,18,3,2,6.722222222222222,138,13,[0. 0. 0. ... 0. 0. 0.]
758,0,10,1,0,4.3,52,12,[0. 0. 0. ... 0. 0. 0.]
4314,1,11,3,1,5.545454545454546,71,8,[0. 0. 0. ... 0. 0. 0.]
2331,1,11,2,1,6.181818181818182,78,7,[0. 0. 0. ... 0. 0. 0.]
3996,0,18,2,1,6.666666666666667,137,9,[0. 0. 0. ... 0. 0. 0.]
2704,1,11,0,2,11.727272727272728,139,12,[0. 0. 0. ... 0. 0. 0.]
6603,0,15,2,1,6.666666666666667,114,8,[0. 0. 0. ... 0. 0. 0.]
5873,0,8,5,0,3.0,31,2,[0. 0. 0. ... 0. 0. 0.]
4839,1,17,4,0,5.0588235294117645,102,5,[0. 0. 0. ... 0. 0. 0.]
1077,1,22,7,1,5.181818181818182,135,8,[0. 0. 0. ... 0. 0. 0.]
7179,1,23,10,0,5.086956521739131,139,3,[0. 0. 0. ... 0. 0. 0.]
1215,1,18,6,0,7.0,144,9,[0. 0. 0. ... 0. 0. 0.]
5130,1,15,1,2,8.333333333333334,140,14,[0. 0. 0. ... 0. 0. 0.]
2488,1,20,6,1,5.85,136,8,[0. 0. 0. ... 0. 0. 0.]
5546,0,6,1,0,7.5,50,7,[0. 0. 0. ... 0. 0. 0.]
3860,1,21,5,0,5.476190476190476,135,6,[0. 0. 0. ... 0. 0. 0.]
210,0,19,12,0,4.842105263157895,110,2,[0. 0. 0. ... 0. 0. 0.]
6600,1,13,2,1,6.230769230769231,93,6,[0. 0. 0. ... 0. 0. 0.]
572,0,20,8,0,5.2,123,2,[0. 0. 0. ... 0. 0. 0.]
4870,0,11,2,0,6.0,76,9,[0. 0. 0. ... 0. 0. 0.]
3901,0,22,8,0,4.863636363636363,128,6,[0. 0. 0. ... 0. 0. 0.]
4567,0,20,9,0,5.45,128,8,[0. 0. 0. ... 0. 0. 0.]
3653,1,13,2,1,9.0,129,10,[0. 0. 0. ... 0. 0. 0.]
423,0,14,0,1,8.785714285714286,136,12,[0. 0. 0. ... 0. 0. 0.]
5789,1,22,10,0,4.818181818181818,128,5,[0. 0. 0. ... 0. 0. 0.]
4876,1,16,6,0,5.3125,100,4,[0. 0. 0. ... 0. 0. 0.]
4456,1,17,6,2,6.529411764705882,127,11,[0. 0. 0. ... 0. 0. 0.]
265,0,23,12,0,5.086956521739131,139,4,[0. 0. 0. ... 0. 0. 0.]
7075,0,13,4,0,5.6923076923076925,86,2,[0. 0. 0. ... 0. 0. 0.]
396,1,8,2,0,5.125,48,1,[0. 0. 0. ... 0. 0. 0.]
3720,0,14,6,1,6.142857142857143,99,7,[0. 0. 0. ... 0. 0. 0.]
3423,0,20,10,0,3.75,94,1,[0. 0. 0. ... 0. 0. 0.]
3490,1,12,2,1,6.916666666666667,94,6,[0. 0. 0. ... 0. 0. 0.]
1652,0,6,2,0,6.5,44,2,[0. 0. 0. ... 0. 0. 0.]
6310,0,8,1,1,7.0,63,7,[0. 0. 0. ... 0. 0. 0.]
2162,1,21,7,0,5.714285714285714,140,3,[0. 0. 0. ... 0. 0. 0.]
4338,0,17,3,1,6.823529411764706,132,10,[0. 0. 0. ... 0. 0. 0.]
6284,1,17,1,1,6.941176470588236,134,12,[0. 0. 0. ... 0. 0. 0.]
1382,1,12,6,0,4.75,68,4,[0. 0. 0. ... 0. 0. 0.]
2205,0,24,11,0,4.791666666666667,138,5,[0. 0. 0. ... 0. 0. 0.]
3412,0,7,3,0,3.857142857142857,33,0,[0. 0. 0. ... 0. 0. 0.]
6470,0,21,11,0,3.523809523809524,94,3,[0. 0. 0. ... 0. 0. 0.]
158,1,18,2,1,6.611111111111111,136,10,[0. 0. 0. ... 0. 0. 0.]
4026,1,16,2,1,7.0625,128,9,[0. 0. 0. ... 0. 0. 0.]
6490,0,27,14,0,4.222222222222222,140,6,[0. 0. 0. ... 0. 0. 0.]
2508,1,24,10,0,4.875,140,6,[0. 0. 0. ... 0. 0. 0.]
4055,0,14,4,1,5.928571428571429,96,10,[0. 0. 0. ... 0. 0. 0.]
1499,1,17,3,1,7.0588235294117645,137,10,[0. 0. 0. ... 0. 0. 0.]
334,0,6,1,0,6.5,44,1,[0. 0. 0. ... 0. 0. 0.]
5898,1,14,8,1,5.571428571428571,91,5,[0. 0. 0. ... 0. 0. 0.]
6824,0,8,2,0,5.875,54,0,[0. 0. 0. ... 0. 0. 0.]
584,0,16,4,1,6.0625,112,6,[0. 0. 0. ... 0. 0. 0.]
535,1,10,2,2,9.9,108,13,[0. 0. 0. ... 0. 0. 0.]
5937,0,7,3,1,6.714285714285714,53,5,[0. 0. 0. ... 0. 0. 0.]
471,1,21,5,1,5.904761904761905,144,9,[0. 0. 0. ... 0. 0. 0.]
1368,1,24,13,0,4.416666666666667,129,4,[0. 0. 0. ... 0. 0. 0.]
1253,1,20,8,0,4.7,113,3,[0. 0. 0. ... 0. 0. 0.]
4807,1,22,4,0,5.045454545454546,132,4,[0. 0. 0. ... 0. 0. 0.]
5730,1,18,7,1,6.611111111111111,136,13,[0. 0. 0. ... 0. 0. 0.]
4117,1,6,2,1,7.333333333333333,49,5,[0. 0. 0. ... 0. 0. 0.]
2474,1,10,3,1,7.0,79,8,[0. 0. 0. ... 0. 0. 0.]
680,1,15,4,0,5.6,98,5,[0. 0. 0. ... 0. 0. 0.]
5219,1,15,9,0,4.8,86,3,[0. 0. 0. ... 0. 0. 0.]
5938,0,6,2,1,7.5,50,7,[0. 0. 0. ... 0. 0. 0.]
1244,1,21,12,0,4.428571428571429,113,3,[0. 0. 0. ... 0. 0. 0.]
4133,1,19,5,1,6.0,132,9,[0. 0. 0. ... 0. 0. 0.]
1552,0,13,2,1,7.615384615384615,111,22,[0. 0. 0. ... 0. 0. 0.]
6753,1,12,3,1,6.333333333333333,87,6,[0. 0. 0. ... 0. 0. 0.]
875,1,7,0,0,6.0,48,6,[0. 0. 0. ... 0. 0. 0.]
1684,0,10,4,0,4.3,52,0,[0. 0. 0. ... 0. 0. 0.]
667,0,10,4,0,5.0,59,1,[0. 0. 0. ... 0. 0. 0.]
928,0,10,5,0,3.7,46,4,[0. 0. 0. ... 0. 0. 0.]
2598,0,21,9,0,4.428571428571429,113,2,[0. 0. 0. ... 0. 0. 0.]
567,0,9,3,0,5.111111111111111,54,1,[0. 0. 0. ... 0. 0. 0.]
5674,1,7,1,1,7.714285714285714,60,5,[0. 0. 0. ... 0. 0. 0.]
1815,1,18,5,1,6.611111111111111,136,14,[0. 0. 0. ... 0. 0. 0.]
2613,0,18,8,1,5.5,116,6,[0. 0. 0. ... 0. 0. 0.]
309,0,11,4,0,5.0,65,3,[0. 0. 0. ... 0. 0. 0.]
2007,1,13,2,1,6.384615384615385,95,6,[0. 0. 0. ... 0. 0. 0.]
1046,0,26,12,0,4.346153846153846,138,4,[0. 0. 0. ... 0. 0. 0.]
5183,0,8,4,0,4.875,46,8,[0. 0. 0. ... 0. 0. 0.]
4558,1,10,0,1,8.1,90,7,[0. 0. 0. ... 0. 0. 0.]
3309,1,10,0,1,7.9,88,6,[0. 0. 0. ... 0. 0. 0.]
2671,0,9,2,1,8.222222222222221,82,17,[0. 0. 0. ... 0. 0. 0.]
2975,1,14,2,2,8.214285714285714,128,13,[0. 0. 0. ... 0. 0. 0.]
6836,1,9,4,0,4.777777777777778,51,1,[0. 0. 0. ... 0. 0. 0.]
3784,1,13,2,1,7.076923076923077,104,7,[0. 0. 0. ... 0. 0. 0.]
3178,1,9,1,1,7.444444444444445,75,6,[0. 0. 0. ... 0. 0. 0.]
3473,1,12,3,1,6.75,92,8,[0. 0. 0. ... 0. 0. 0.]
5120,1,20,5,1,5.85,136,9,[0. 0. 0. ... 0. 0. 0.]
141,1,20,6,0,4.55,110,6,[0. 0. 0. ... 0. 0. 0.]
1280,0,15,8,0,4.066666666666666,75,1,[0. 0. 0. ... 0. 0. 0.]
5063,1,14,1,1,6.0,97,7,[0. 0. 0. ... 0. 0. 0.]
5991,0,17,7,0,3.764705882352941,80,1,[0. 0. 0. ... 0. 0. 0.]
325,1,14,5,1,6.142857142857143,99,6,[0. 0. 0. ... 0. 0. 0.]
5541,1,17,3,1,6.705882352941177,130,8,[0. 0. 0. ... 0. 0. 0.]
7032,1,8,1,1,10.5,91,7,[0. 0. 0. ... 0. 0. 0.]
61,0,18,8,1,6.5,135,10,[0. 0. 0. ... 0. 0. 0.]
3977,1,18,5,1,6.555555555555555,135,9,[0. 0. 0. ... 0. 0. 0.]
195,1,12,7,0,4.583333333333333,66,5,[0. 0. 0. ... 0. 0. 0.]
3519,1,17,5,2,7.294117647058823,140,12,[0. 0. 0. ... 0. 0. 0.]
2930,1,15,3,1,6.666666666666667,114,8,[0. 0. 0. ... 0. 0. 0.]
2572,0,22,7,0,5.545454545454546,143,7,[0. 0. 0. ... 0. 0. 0.]
6254,1,17,5,1,6.352941176470588,126,11,[0. 0. 0. ... 0. 0. 0.]
1074,0,10,3,0,4.0,49,4,[0. 0. 0. ... 0. 0. 0.]
4134,1,13,1,2,7.0,103,13,[0. 0. 0. ... 0. 0. 0.]
1483,0,9,1,1,7.222222222222222,74,11,[0. 0. 0. ... 0. 0. 0.]
230,1,16,4,0,7.0625,128,10,[0. 0. 0. ... 0. 0. 0.]
7215,1,8,1,1,8.875,78,8,[0. 0. 0. ... 0. 0. 0.]
1453,0,11,2,1,9.181818181818182,111,7,[0. 0. 0. ... 0. 0. 0.]
3518,0,21,6,1,5.238095238095238,130,7,[0. 0. 0. ... 0. 0. 0.]
1192,1,20,8,1,5.95,138,9,[0. 0. 0. ... 0. 0. 0.]
801,0,12,2,1,8.833333333333334,117,10,[0. 0. 0. ... 0. 0. 0.]
4436,1,22,12,1,4.954545454545454,130,10,[0. 0. 0. ... 0. 0. 0.]
7312,1,13,4,2,8.307692307692308,120,10,[0. 0. 0. ... 0. 0. 0.]
5665,1,13,0,0,4.846153846153846,75,7,[0. 0. 0. ... 0. 0. 0.]
1397,1,11,3,1,7.636363636363637,94,8,[0. 0. 0. ... 0. 0. 0.]
3694,0,22,4,1,4.954545454545454,130,14,[0. 0. 0. ... 0. 0. 0.]
4840,1,15,3,1,7.4,126,8,[0. 0. 0. ... 0. 0. 0.]
4211,0,24,9,0,4.375,128,1,[0. 0. 0. ... 0. 0. 0.]
2511,1,20,7,0,5.95,138,6,[0. 0. 0. ... 0. 0. 0.]
6582,1,10,1,1,7.6,85,5,[0. 0. 0. ... 0. 0. 0.]
7047,1,19,5,1,6.421052631578948,140,9,[0. 0. 0. ... 0. 0. 0.]
5232,0,26,16,0,4.346153846153846,138,2,[0. 0. 0. ... 0. 0. 0.]
1633,0,21,6,1,5.619047619047619,138,9,[0. 0. 0. ... 0. 0. 0.]
4637,1,22,5,0,4.727272727272728,126,9,[0. 0. 0. ... 0. 0. 0.]
6278,0,6,2,0,6.5,44,3,[0. 0. 0. ... 0. 0. 0.]
5135,1,19,5,0,6.157894736842105,135,11,[0. 0. 0. ... 0. 0. 0.]
2046,0,12,2,1,8.25,111,8,[0. 0. 0. ... 0. 0. 0.]
644,0,5,2,1,6.8,38,5,[0. 0. 0. ... 0. 0. 0.]
894,1,23,9,0,4.956521739130435,137,4,[0. 0. 0. ... 0. 0. 0.]
6230,1,11,4,0,5.454545454545454,70,1,[0. 0. 0. ... 0. 0. 0.]
1670,0,7,2,0,5.571428571428571,45,1,[0. 0. 0. ... 0. 0. 0.]
7331,1,11,4,1,6.181818181818182,78,7,[0. 0. 0. ... 0. 0. 0.]
848,0,3,0,0,7.333333333333333,24,3,[0. 0. 0. ... 0. 0. 0.]
5577,1,11,2,2,8.909090909090908,108,10,[0. 0. 0. ... 0. 0. 0.]
511,1,18,4,1,5.833333333333333,122,9,[0. 0. 0. ... 0. 0. 0.]
2651,0,18,11,0,4.666666666666667,101,4,[0. 0. 0. ... 0. 0. 0.]
6041,1,8,1,1,8.125,72,5,[0. 0. 0. ... 0. 0. 0.]
7496,0,18,3,1,6.277777777777778,130,19,[0. 0. 0. ... 0. 0. 0.]
5949,0,26,14,0,4.153846153846154,133,4,[0. 0. 0. ... 0. 0. 0.]
7252,1,12,4,1,7.416666666666667,101,6,[0. 0. 0. ... 0. 0. 0.]
1609,0,12,4,1,6.75,92,6,[0. 0. 0. ... 0. 0. 0.]
3739,0,14,2,1,5.857142857142857,95,8,[0. 0. 0. ... 0. 0. 0.]
6314,0,12,6,0,3.75,56,5,[0. 0. 0. ... 0. 0. 0.]
1835,0,6,1,0,5.333333333333333,37,1,[0. 0. 0. ... 0. 0. 0.]
5709,1,18,7,1,6.611111111111111,136,13,[0. 0. 0. ... 0. 0. 0.]
4412,0,16,2,1,6.4375,119,11,[0. 0. 0. ... 0. 0. 0.]
4861,1,5,0,0,8.8,48,3,[0. 0. 0. ... 0. 0. 0.]
1240,1,15,5,0,5.533333333333333,97,2,[0. 0. 0. ... 0. 0. 0.]
7437,0,10,3,1,6.2,71,13,[0. 0. 0. ... 0. 0. 0.]
999,0,19,8,0,4.526315789473684,104,10,[0. 0. 0. ... 0. 0. 0.]
1536,1,8,0,1,10.25,89,9,[0. 0. 0. ... 0. 0. 0.]
4390,0,19,9,0,4.789473684210527,109,4,[0. 0. 0. ... 0. 0. 0.]
802,0,21,10,0,4.095238095238095,106,2,[0. 0. 0. ... 0. 0. 0.]
446,1,11,2,1,8.727272727272727,107,9,[0. 0. 0. ... 0. 0. 0.]
3836,1,19,6,0,6.578947368421052,143,5,[0. 0. 0. ... 0. 0. 0.]
2609,0,16,7,0,6.0,111,12,[0. 0. 0. ... 0. 0. 0.]
2581,0,14,1,1,5.928571428571429,96,7,[0. 0. 0. ... 0. 0. 0.]
5929,0,20,8,1,5.45,128,8,[0. 0. 0. ... 0. 0. 0.]
1892,1,24,11,0,4.708333333333333,136,3,[0. 0. 0. ... 0. 0. 0.]
1959,1,18,1,1,6.888888888888889,142,15,[0.26618105 0.         0.         ... 0.         0.         0.        ]
3024,1,15,6,0,4.133333333333334,76,1,[0. 0. 0. ... 0. 0. 0.]
1863,0,9,4,0,4.111111111111111,45,3,[0. 0. 0. ... 0. 0. 0.]
356,1,22,12,0,3.409090909090909,96,1,[0. 0. 0. ... 0. 0. 0.]
7066,0,10,1,2,9.4,103,10,[0. 0. 0. ... 0. 0. 0.]
3626,1,8,0,1,9.5,84,7,[0. 0. 0. ... 0. 0. 0.]
1489,0,24,11,0,4.666666666666667,135,4,[0. 0. 0. ... 0. 0. 0.]
441,0,8,3,0,3.5,35,0,[0. 0. 0. ... 0. 0. 0.]
2236,1,20,12,1,6.15,142,8,[0. 0. 0. ... 0. 0. 0.]
1599,0,18,8,0,4.611111111111111,100,3,[0. 0. 0. ... 0. 0. 0.]
2435,1,20,1,1,5.85,136,12,[0. 0. 0. ... 0. 0. 0.]
5367,0,28,16,0,3.892857142857143,136,6,[0. 0. 0. ... 0. 0. 0.]
7100,0,15,2,1,6.0,104,8,[0. 0. 0. ... 0. 0. 0.]
5163,1,13,1,1,7.538461538461538,110,6,[0. 0. 0. ... 0. 0. 0.]
3762,0,6,0,0,7.333333333333333,49,3,[0. 0. 0. ... 0. 0. 0.]
2008,1,22,3,0,5.409090909090909,140,6,[0. 0. 0. ... 0. 0. 0.]
6806,1,23,8,1,5.0,137,10,[0. 0. 0. ... 0. 0. 0.]
1746,0,12,0,1,6.583333333333333,90,11,[0. 0. 0. ... 0. 0. 0.]
6033,1,16,3,1,6.3125,116,15,[0. 0. 0. ... 0. 0. 0.]
7447,0,8,3,0,4.625,44,1,[0. 0. 0. ... 0. 0. 0.]
2938,0,14,6,0,4.857142857142857,81,2,[0. 0. 0. ... 0. 0. 0.]
3416,0,13,3,1,7.384615384615385,108,7,[0. 0. 0. ... 0. 0. 0.]
4585,1,9,1,1,8.444444444444445,84,6,[0. 0. 0. ... 0. 0. 0.]
2982,0,22,7,0,5.0,131,4,[0. 0. 0. ... 0. 0. 0.]
4461,1,19,6,1,5.631578947368421,126,9,[0. 0. 0. ... 0. 0. 0.]
2883,1,7,1,1,9.428571428571429,72,10,[0. 0. 0. ... 0. 0. 0.]
1498,0,15,7,1,7.266666666666667,123,15,[0. 0. 0. ... 0. 0. 0.]
3870,1,19,5,0,5.894736842105263,130,6,[0. 0. 0. ... 0. 0. 0.]
3555,0,20,7,1,6.0,139,14,[0. 0. 0. ... 0. 0. 0.]
5278,1,9,1,1,7.444444444444445,75,5,[0. 0. 0. ... 0. 0. 0.]
5372,0,19,10,0,4.105263157894737,96,4,[0. 0. 0. ... 0. 0. 0.]
7115,1,14,3,1,6.642857142857143,106,8,[0. 0. 0. ... 0. 0. 0.]
3990,1,12,5,0,4.5,65,0,[0. 0. 0. ... 0. 0. 0.]
598,1,10,0,1,8.2,91,7,[0. 0. 0. ... 0. 0. 0.]
2531,1,17,5,1,6.823529411764706,132,10,[0.         0.         0.         ... 0.         0.         0.33022447]
6954,1,13,5,1,6.846153846153846,101,8,[0. 0. 0. ... 0. 0. 0.]
3628,1,18,1,0,6.611111111111111,136,9,[0. 0. 0. ... 0. 0. 0.]
4734,1,9,0,0,7.222222222222222,73,4,[0. 0. 0. ... 0. 0. 0.]
1234,1,10,2,1,7.0,79,6,[0. 0. 0. ... 0. 0. 0.]
5481,0,9,0,1,8.444444444444445,84,7,[0. 0. 0. ... 0. 0. 0.]
402,1,19,5,1,6.2105263157894735,136,11,[0. 0. 0. ... 0. 0. 0.]
5018,1,11,2,0,8.454545454545455,103,12,[0. 0. 0. ... 0. 0. 0.]
3939,1,12,2,1,5.833333333333333,81,7,[0. 0. 0. ... 0. 0. 0.]
1786,1,15,7,1,5.866666666666666,102,5,[0. 0. 0. ... 0. 0. 0.]
3201,1,10,1,1,8.4,93,6,[0. 0. 0. ... 0. 0. 0.]
4255,1,21,7,1,5.666666666666667,140,8,[0. 0. 0. ... 0. 0. 0.]
5690,0,20,13,0,4.4,107,3,[0. 0. 0. ... 0. 0. 0.]
2374,1,17,5,1,6.294117647058823,123,10,[0. 0. 0. ... 0. 0. 0.]
3273,0,17,7,0,5.0,101,2,[0. 0. 0. ... 0. 0. 0.]
165,1,5,3,0,4.4,26,1,[0. 0. 0. ... 0. 0. 0.]
2559,0,23,10,0,4.608695652173913,128,6,[0. 0. 0. ... 0. 0. 0.]
5245,1,13,3,1,6.384615384615385,95,6,[0. 0. 0. ... 0. 0. 0.]
2324,1,18,7,0,5.5,116,3,[0. 0. 0. ... 0. 0. 0.]
5439,1,13,2,1,7.6923076923076925,113,6,[0. 0. 0. ... 0. 0. 0.]
3073,0,9,2,0,6.777777777777778,69,2,[0. 0. 0. ... 0. 0. 0.]
818,0,16,7,0,3.5,71,0,[0. 0. 0. ... 0. 0. 0.]
5332,1,14,8,1,4.285714285714286,73,7,[0. 0. 0. ... 0. 0. 0.]
4408,0,16,2,1,6.4375,119,11,[0. 0. 0. ... 0. 0. 0.]
2253,0,12,5,2,7.5,101,13,[0. 0. 0. ... 0. 0. 0.]
4732,1,8,2,1,6.0,55,9,[0. 0. 0. ... 0. 0. 0.]
2241,0,20,4,1,6.0,139,12,[0. 0. 0. ... 0. 0. 0.]
3179,0,24,4,0,4.875,140,2,[0. 0. 0. ... 0. 0. 0.]
3191,1,21,9,0,5.523809523809524,136,6,[0. 0. 0. ... 0. 0. 0.]
5405,0,13,6,0,4.538461538461538,71,4,[0. 0. 0. ... 0. 0. 0.]
7012,0,22,11,0,5.2727272727272725,137,4,[0. 0. 0. ... 0. 0. 0.]
3971,1,15,3,2,8.066666666666666,135,13,[0. 0. 0. ... 0. 0. 0.]
639,1,15,1,1,7.733333333333333,130,8,[0. 0. 0. ... 0. 0. 0.]
2492,0,14,4,0,8.5,132,12,[0. 0. 0. ... 0. 0. 0.]
76,0,9,3,1,6.555555555555555,67,7,[0. 0. 0. ... 0. 0. 0.]
1177,1,21,6,1,5.0,125,8,[0. 0. 0. ... 0. 0. 0.]
4536,0,16,7,1,7.1875,131,14,[0. 0. 0. ... 0. 0. 0.]
7405,1,7,0,1,9.0,69,5,[0. 0. 0. ... 0. 0. 0.]
1373,1,14,1,3,9.071428571428571,140,19,[0. 0. 0. ... 0. 0. 0.]
739,0,14,7,0,3.928571428571429,68,1,[0. 0. 0. ... 0. 0. 0.]
1245,1,23,8,0,5.173913043478261,141,5,[0. 0. 0. ... 0. 0. 0.]
3645,0,19,6,1,6.2631578947368425,138,9,[0. 0. 0. ... 0. 0. 0.]
2090,0,24,12,0,4.041666666666667,120,12,[0. 0. 0. ... 0. 0. 0.]
1434,1,23,9,0,5.043478260869565,138,3,[0. 0. 0. ... 0. 0. 0.]
197,1,11,1,2,9.090909090909092,110,10,[0. 0. 0. ... 0. 0. 0.]
5861,0,10,5,0,3.4,43,0,[0. 0. 0. ... 0. 0. 0.]
7418,1,18,2,1,6.611111111111111,136,12,[0. 0. 0. ... 0. 0. 0.]
2141,1,3,0,1,9.666666666666666,31,5,[0. 0. 0. ... 0. 0. 0.]
1167,1,22,12,0,4.318181818181818,117,6,[0. 0. 0. ... 0. 0. 0.]
6203,0,12,5,0,3.583333333333333,54,0,[0. 0. 0. ... 0. 0. 0.]
4137,1,13,2,1,7.769230769230769,113,9,[0. 0. 0. ... 0. 0. 0.]
3589,1,20,8,0,5.85,136,9,[0. 0. 0. ... 0. 0. 0.]
7030,1,8,1,1,7.25,65,5,[0. 0. 0. ... 0. 0. 0.]
7187,0,20,10,0,3.85,96,1,[0. 0. 0. ... 0. 0. 0.]
3289,0,24,9,0,4.75,138,20,[0. 0. 0. ... 0. 0. 0.]
2252,0,26,13,0,4.346153846153846,139,3,[0. 0. 0. ... 0. 0. 0.]
6244,0,13,5,0,5.6923076923076925,86,4,[0. 0. 0. ... 0. 0. 0.]
6077,1,9,1,1,6.666666666666667,68,6,[0. 0. 0. ... 0. 0. 0.]
3380,1,20,7,1,5.8,135,9,[0. 0. 0. ... 0. 0. 0.]
7569,0,16,8,0,4.75,91,8,[0. 0. 0. ... 0. 0. 0.]
7308,1,10,4,0,3.7,46,1,[0. 0. 0. ... 0. 0. 0.]
2873,1,26,16,0,4.423076923076923,140,4,[0. 0. 0. ... 0. 0. 0.]
3330,1,6,2,0,4.833333333333333,34,4,[0. 0. 0. ... 0. 0. 0.]
269,1,12,1,2,9.333333333333334,123,10,[0. 0. 0. ... 0. 0. 0.]
2034,0,22,10,0,4.181818181818182,113,2,[0. 0. 0. ... 0. 0. 0.]
1427,1,12,5,1,5.75,80,6,[0. 0. 0. ... 0. 0. 0.]
3459,0,5,2,0,4.0,24,0,[0. 0. 0. ... 0. 0. 0.]
7150,1,15,6,0,5.2,92,5,[0. 0. 0. ... 0. 0. 0.]
5562,1,20,5,1,5.85,136,12,[0. 0. 0. ... 0. 0. 0.]
4084,0,14,5,1,5.928571428571429,96,7,[0. 0. 0. ... 0. 0. 0.]
5209,0,19,8,0,4.526315789473684,104,2,[0. 0. 0. ... 0. 0. 0.]
3863,1,20,5,1,5.8,135,9,[0. 0. 0. ... 0. 0. 0.]
3822,0,20,8,0,5.25,124,12,[0. 0. 0. ... 0. 0. 0.]
2661,0,9,0,1,8.777777777777779,87,16,[0. 0. 0. ... 0. 0. 0.]
1970,1,18,6,1,6.388888888888889,132,9,[0. 0. 0. ... 0. 0. 0.]
5196,0,22,9,0,4.818181818181818,127,3,[0. 0. 0. ... 0. 0. 0.]
4474,1,7,1,0,6.285714285714286,50,1,[0. 0. 0. ... 0. 0. 0.]
2571,0,8,5,0,4.875,46,0,[0. 0. 0. ... 0. 0. 0.]
4188,1,24,5,0,4.791666666666667,138,2,[0. 0. 0. ... 0. 0. 0.]
6238,0,16,0,2,7.75,139,12,[0. 0. 0. ... 0. 0. 0.]
4144,1,15,5,1,6.4,110,8,[0. 0. 0. ... 0. 0. 0.]
1149,1,11,0,1,8.090909090909092,99,7,[0. 0. 0. ... 0. 0. 0.]
77,1,9,0,0,6.555555555555555,67,7,[0. 0. 0. ... 0. 0. 0.]
2678,0,7,0,2,11.0,83,14,[0. 0. 0. ... 0. 0. 0.]
4204,0,8,1,1,8.25,73,6,[0. 0. 0. ... 0. 0. 0.]
1716,1,21,4,1,5.809523809523809,142,11,[0. 0. 0. ... 0. 0. 0.]
5017,0,17,4,0,4.941176470588236,100,3,[0. 0. 0. ... 0. 0. 0.]
